"CountryCode","SeriesCode","DESCRIPTION",
"UZB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UZB","IT.NET.USER.ZS","Communication and Information Agency of Uzbekistan.",
"UZB","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"UZB","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"UZB","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"UZB","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"UZB","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"UZB","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"UZB","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"UZB","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"UZB","PA.NUS.PPP","Estimates are based on regression.",
"UZB","PA.NUS.PRVT.PP","Estimates are based on regression.",
"VCT","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VCT","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VCT","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VCT","IT.NET.USER.ZS","Cable & Wireless (West Indies) Ltd. (C&W). National Telecommunications Regulatory Comission.",
"VEN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"VEN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VEN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VEN","IT.NET.USER.ZS","Comisión Nacional de Telecomunicaciones (CONATEL).",
"VEN","NY.GNP.PCAP.CD","Based on official exchange rates.",
"VEN","SG.GEN.PARL.ZS","On 25 August 1999, the Constituent Assembly elected on 25 July adopted a dercree putting the bicameral Congress on indefinite recess",
"VGB","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VGB","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VGB","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VIR","IT.NET.USER.ZS","Virgin Islands Telephone Corporation (Vitelco).",
"VNM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"VNM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VNM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VNM","IT.NET.USER.ZS","Vietnam Post & Telecommunications Corp. (VNPT). From 2004. Ministry of Posts and Telematics (MPT).",
"VUT","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VUT","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VUT","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VUT","IT.NET.USER.ZS","Telecom Vanuatu Limited. Office of the Vanuatu Telecom Regulator.",
"WBG","IT.NET.USER.ZS","Palestine Telecommunications Company (PALTEL).",
"WBG","SP.ADO.TFRT","Including East Jerusalem.",
"WSM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"WSM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"WSM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"WSM","IT.NET.USER.ZS","Samoa Communications Ltd.. Ministry of Communications and Information Technology.",
"YEM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"YEM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"YEM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"YEM","IT.NET.USER.ZS","Yemen International Telecommunications Company. From 2000-2002: Ministry of Communications. From 2003: Ministry of Telecommunications and Information Technology.",
"YEM","SG.NOD.CONS","There is no nondiscrimination provision.",
"ZAF","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZAF","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAF","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAF","IT.NET.USER.ZS","Telkom SA Limited (Telkom). From 2001: Independent Communications Authority of South Africa (ICASA).",
"ZAF","SG.GEN.PARL.ZS","The figures for 1999-2016 on the distribution of seats do not include the 36 special rotating delegates appointed on an ad hoc basis, and all percentages given are therefore calculated on the basis of the 54 permanent seats.",
"ZAR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZAR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAR","IT.NET.USER.ZS","Until 2002: Ministère des Postes et Télécommunications. Autorité de Régulation de la Poste et des Télécommunications.",
"ZMB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZMB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZMB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZMB","IT.NET.USER.ZS","Zambia Telecommunications Company Limited (Zamtel). From 2002: Communications Authority.",
"ZWE","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZWE","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZWE","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZWE","IT.NET.USER.ZS","TelOne. From 2002: Post and Telecommunications Regulatory Authority (POTRAZ).",
