"LOCATION","Country","TYPE","Type","SKILLS","Skills","TIME","Time","Value","Flag Codes","Flags"
"DEU","Germany","SK","Skills","2B5C","Management of Material Resources","2015","2015",0.062,,
"DEU","Germany","SK","Skills","2B5D","Management of Personnel Resources","2015","2015",0.145,,
"DEU","Germany","SK","Skills","2B5","Resource Management Skills","2015","2015",0.1,,
"DEU","Germany","KN","Knowledge","2C10","Transportation","2015","2015",-0.103,,
"DEU","Germany","KN","Knowledge","2C1A","Administration and Management","2015","2015",0.183,,
"DEU","Germany","KN","Knowledge","2C1B","Clerical","2015","2015",0.174,,
"DEU","Germany","KN","Knowledge","2C1C","Economics and Accounting","2015","2015",0.201,,
"DEU","Germany","KN","Knowledge","2C1D","Sales and Marketing","2015","2015",0.32,,
"DEU","Germany","KN","Knowledge","2C1E","Customer and Personal Service","2015","2015",0.224,,
"DEU","Germany","KN","Knowledge","2C1F","Personnel and Human Resources","2015","2015",0.159,,
"DEU","Germany","KN","Knowledge","2C1","Business and Management","2015","2015",0.166,,
"DEU","Germany","KN","Knowledge","2C2A","Production and Processing","2015","2015",-0.062,,
"DEU","Germany","KN","Knowledge","2C2B","Food Production","2015","2015",-0.128,,
"DEU","Germany","KN","Knowledge","2C2","Manufacturing and Production","2015","2015",-0.095,,
"DEU","Germany","KN","Knowledge","2C3A","Computers and Electronics","2015","2015",0.313,,
"DEU","Germany","KN","Knowledge","2C3B","Engineering, Mechanics and Technology","2015","2015",0.228,,
"DEU","Germany","KN","Knowledge","2C3C","Design","2015","2015",0.196,,
"DEU","Germany","KN","Knowledge","2C3D","Building and Construction","2015","2015",0.045,,
"DEU","Germany","KN","Knowledge","2C3E","Mechanical","2015","2015",-0.002,,
"DEU","Germany","KN","Knowledge","2C3","Engineering and Technology","2015","2015",0.156,,
"DEU","Germany","KN","Knowledge","2C4A","Mathematics Knowledge","2015","2015",0.264,,
"DEU","Germany","KN","Knowledge","2C4B","Physics","2015","2015",0.117,,
"DEU","Germany","KN","Knowledge","2C4C","Chemistry","2015","2015",-0.119,,
"DEU","Germany","KN","Knowledge","2C4D","Biology","2015","2015",0.045,,
"DEU","Germany","KN","Knowledge","2C4E","Psychology","2015","2015",0.228,,
"DEU","Germany","KN","Knowledge","2C4F","Sociology and Anthropology","2015","2015",0.19,,
"DEU","Germany","KN","Knowledge","2C4G","Geography","2015","2015",0.067,,
"DEU","Germany","KN","Knowledge","2C4","Mathematics and Science","2015","2015",0.113,,
"DEU","Germany","KN","Knowledge","2C5A","Medicine and Dentistry","2015","2015",-0.01,,
"DEU","Germany","KN","Knowledge","2C5B","Therapy and Counselling","2015","2015",0.191,,
"DEU","Germany","KN","Knowledge","2C5","Health Services","2015","2015",0.09,,
"DEU","Germany","KN","Knowledge","2C6","Education and Training","2015","2015",0.117,,
"DEU","Germany","KN","Knowledge","2C7C","Fine Arts","2015","2015",0.056,,
"DEU","Germany","KN","Knowledge","2C7D","History and Archaeology","2015","2015",0.062,,
"DEU","Germany","KN","Knowledge","2C7E","Philosophy and Theology","2015","2015",0.075,,
"DEU","Germany","KN","Knowledge","2C7","Arts and Humanities","2015","2015",0.065,,
"DEU","Germany","KN","Knowledge","2C8A","Public Safety and Security","2015","2015",-0.069,,
"DEU","Germany","KN","Knowledge","2C8B","Law and Government","2015","2015",0.212,,
"DEU","Germany","KN","Knowledge","2C8","Law and Public Safety","2015","2015",0.072,,
"DEU","Germany","KN","Knowledge","2C9A","Telecommunications","2015","2015",0.091,,
"DEU","Germany","KN","Knowledge","2C9B","Communications and Media","2015","2015",0.182,,
"DEU","Germany","KN","Knowledge","2C9","Communications","2015","2015",0.136,,
"GRC","Greece","AB","Abilities","1A1A1","Oral Comprehension","2015","2015",0.39,,
"GRC","Greece","AB","Abilities","1A1A2","Written Comprehension","2015","2015",0.366,,
"GRC","Greece","AB","Abilities","1A1A3","Oral Expression","2015","2015",0.409,,
"GRC","Greece","AB","Abilities","1A1A4","Written Expression","2015","2015",0.402,,
"GRC","Greece","AB","Abilities","1A1A","Verbal Abilities","2015","2015",0.392,,
"GRC","Greece","AB","Abilities","1A1B1","Fluency of Ideas","2015","2015",0.209,,
"GRC","Greece","AB","Abilities","1A1B2","Originality","2015","2015",0.169,,
"GRC","Greece","AB","Abilities","1A1B3","Problem Sensitivity","2015","2015",0.326,,
"GRC","Greece","AB","Abilities","1A1B4","Deductive Reasoning","2015","2015",0.319,,
"GRC","Greece","AB","Abilities","1A1B5","Inductive Reasoning","2015","2015",0.329,,
"GRC","Greece","AB","Abilities","1A1B6","Information Ordering","2015","2015",0.21,,
"GRC","Greece","AB","Abilities","1A1B7","Category Flexibility","2015","2015",0.198,,
"GRC","Greece","AB","Abilities","1A1B","Reasoning Abilities","2015","2015",0.252,,
"GRC","Greece","AB","Abilities","1A1C1","Mathematical Reasoning","2015","2015",0.141,,
"GRC","Greece","AB","Abilities","1A1C2","Number Facility","2015","2015",0.129,,
"GRC","Greece","AB","Abilities","1A1C","Quantitative Abilities","2015","2015",0.135,,
"GRC","Greece","AB","Abilities","1A1D1","Memorization","2015","2015",0.121,,
"GRC","Greece","AB","Abilities","1A1D","Memory","2015","2015",0.121,,
"GRC","Greece","AB","Abilities","1A1E1","Speed of Closure","2015","2015",0.138,,
"GRC","Greece","AB","Abilities","1A1E2","Flexibility of Closure","2015","2015",0.197,,
"GRC","Greece","AB","Abilities","1A1E3","Perceptual Speed","2015","2015",0.114,,
"GRC","Greece","AB","Abilities","1A1E","Perceptual Abilities","2015","2015",0.149,,
"GRC","Greece","AB","Abilities","1A1F1","Spatial Orientation","2015","2015",-0.025,,
"GRC","Greece","AB","Abilities","1A1F2","Visualization","2015","2015",-0.031,,
"GRC","Greece","AB","Abilities","1A1F","Spatial Abilities","2015","2015",-0.028,,
"GRC","Greece","AB","Abilities","1A1G1","Selective Attention","2015","2015",0.158,,
"GRC","Greece","AB","Abilities","1A1G2","Time Sharing","2015","2015",0.077,,
"GRC","Greece","AB","Abilities","1A1G","Attentiveness","2015","2015",0.117,,
"GRC","Greece","AB","Abilities","1A1","Cognitive Abilities","2015","2015",0.207,,
"GRC","Greece","AB","Abilities","1A2A1","Arm-Hand Steadiness","2015","2015",-0.104,,
"GRC","Greece","AB","Abilities","1A2A2","Manual Dexterity","2015","2015",-0.142,,
"GRC","Greece","AB","Abilities","1A2A3","Finger Dexterity","2015","2015",0.001,,
"GRC","Greece","AB","Abilities","1A2A","Fine Manipulative Abilities","2015","2015",-0.082,,
"GRC","Greece","AB","Abilities","1A2B1","Control Precision","2015","2015",-0.036,,
"GRC","Greece","AB","Abilities","1A2B2","Multilimb Coordination","2015","2015",-0.099,,
"GRC","Greece","AB","Abilities","1A2B3","Response Orientation","2015","2015",0.008,,
"GRC","Greece","AB","Abilities","1A2B4","Rate Control","2015","2015",-0.005,,
"GRC","Greece","AB","Abilities","1A2B","Control Movement Abilities","2015","2015",-0.033,,
"GRC","Greece","AB","Abilities","1A2C1","Reaction Time","2015","2015",-0.018,,
"GRC","Greece","AB","Abilities","1A2C2","Wrist-Finger Speed","2015","2015",-0.027,,
"GRC","Greece","AB","Abilities","1A2C3","Speed of Limb Movement","2015","2015",-0.081,,
"GRC","Greece","AB","Abilities","1A2C","Reaction Time and Speed Abilities","2015","2015",-0.042,,
"GRC","Greece","AB","Abilities","1A2","Psychomotor Abilities","2015","2015",-0.05,,
"GRC","Greece","AB","Abilities","1A3A1","Static Strength","2015","2015",-0.146,,
"GRC","Greece","AB","Abilities","1A3A2","Explosive Strength","2015","2015",0.024,,
"GRC","Greece","AB","Abilities","1A3A3","Dynamic Strength","2015","2015",-0.145,,
"GRC","Greece","AB","Abilities","1A3A4","Trunk Strength","2015","2015",-0.217,,
"GRC","Greece","AB","Abilities","1A3A","Physical Strength","2015","2015",-0.121,,
"GRC","Greece","AB","Abilities","1A3B1","Stamina","2015","2015",-0.131,,
"GRC","Greece","AB","Abilities","1A3B","Endurance","2015","2015",-0.131,,
"GRC","Greece","AB","Abilities","1A3C1","Extent Flexibility","2015","2015",-0.26,,
"GRC","Greece","AB","Abilities","1A3C2","Dynamic Flexibility","2015","2015",-0.021,,
"GRC","Greece","AB","Abilities","1A3C3","Gross Body Coordination","2015","2015",-0.141,,
"GRC","Greece","AB","Abilities","1A3C4","Gross Body Equilibrium","2015","2015",-0.128,,
"GRC","Greece","AB","Abilities","1A3C","Flexibility, Balance and Coordination","2015","2015",-0.138,,
"GRC","Greece","AB","Abilities","1A3","Strength and Flexibility","2015","2015",-0.129,,
"GRC","Greece","AB","Abilities","1A4A1","Near Vision","2015","2015",0.217,,
"GRC","Greece","AB","Abilities","1A4A2","Far Vision","2015","2015",0.122,,
"GRC","Greece","AB","Abilities","1A4A3","Visual Color Discrimination","2015","2015",0.012,,
"GRC","Greece","AB","Abilities","1A4A4","Night Vision","2015","2015",0.003,,
"GRC","Greece","AB","Abilities","1A4A5","Peripheral Vision","2015","2015",0.005,,
"GRC","Greece","AB","Abilities","1A4A6","Depth Perception","2015","2015",0.009,,
"GRC","Greece","AB","Abilities","1A4A7","Glare Sensitivity","2015","2015",-0.029,,
"GRC","Greece","AB","Abilities","1A4A","Visual Abilities","2015","2015",0.048,,
"GRC","Greece","AB","Abilities","1A4B1","Hearing Sensitivity","2015","2015",0.089,,
"GRC","Greece","AB","Abilities","1A4B2","Auditory Attention","2015","2015",0.038,,
"GRC","Greece","AB","Abilities","1A4B3","Sound Localization","2015","2015",-0.009,,
"GRC","Greece","AB","Abilities","1A4B4","Speech Recognition","2015","2015",0.259,,
"GRC","Greece","AB","Abilities","1A4B5","Speech Clarity","2015","2015",0.284,,
"GRC","Greece","AB","Abilities","1A4B","Auditory and Speech Abilities","2015","2015",0.132,,
"GRC","Greece","AB","Abilities","1A4","Sensory Abilities","2015","2015",0.083,,
"GRC","Greece","WS","Workstyles","1C1A","Achievement/Effort","2015","2015",0.354,,
"GRC","Greece","WS","Workstyles","1C1B","Persistence","2015","2015",0.425,,
"GRC","Greece","WS","Workstyles","1C1C","Initiative","2015","2015",0.412,,
"GRC","Greece","WS","Workstyles","1C1","Achievement Orientation","2015","2015",0.397,,
"GRC","Greece","WS","Workstyles","1C2B","Leadership","2015","2015",0.258,,
"GRC","Greece","WS","Workstyles","1C2","Social Influence","2015","2015",0.258,,
"GRC","Greece","WS","Workstyles","1C3A","Cooperation","2015","2015",0.221,,
"GRC","Greece","WS","Workstyles","1C3B","Concern for Others","2015","2015",0.368,,
"GRC","Greece","WS","Workstyles","1C3C","Social Orientation","2015","2015",0.189,,
"GRC","Greece","WS","Workstyles","1C3","Interpersonal Orientation","2015","2015",0.26,,
"GRC","Greece","WS","Workstyles","1C4A","Self Control","2015","2015",0.354,,
"GRC","Greece","WS","Workstyles","1C4B","Stress Tolerance","2015","2015",0.397,,
"GRC","Greece","WS","Workstyles","1C4C","Adaptability/Flexibility","2015","2015",0.295,,
"GRC","Greece","WS","Workstyles","1C4","Adjustment","2015","2015",0.349,,
"GRC","Greece","WS","Workstyles","1C5A","Dependability","2015","2015",0.257,,
"GRC","Greece","WS","Workstyles","1C5B","Attention to Detail","2015","2015",0.413,,
"GRC","Greece","WS","Workstyles","1C5C","Integrity","2015","2015",0.342,,
"GRC","Greece","WS","Workstyles","1C5","Conscientiousness","2015","2015",0.337,,
"GRC","Greece","WS","Workstyles","1C6","Independence","2015","2015",0.38,,
"GRC","Greece","WS","Workstyles","1C7A","Innovation","2015","2015",0.204,,
"GRC","Greece","WS","Workstyles","1C7B","Analytical Thinking","2015","2015",0.549,,
"GRC","Greece","WS","Workstyles","1C7","Practical Intelligence","2015","2015",0.376,,
"GRC","Greece","SK","Skills","2A1A","Reading Comprehension","2015","2015",0.384,,
"GRC","Greece","SK","Skills","2A1B","Active Listening","2015","2015",0.387,,
"GRC","Greece","SK","Skills","2A1C","Writing","2015","2015",0.373,,
"GRC","Greece","SK","Skills","2A1D","Speaking","2015","2015",0.375,,
"GRC","Greece","SK","Skills","2A1E","Mathematics Skills","2015","2015",0.104,,
"GRC","Greece","SK","Skills","2A1F","Science","2015","2015",0.264,,
"GRC","Greece","SK","Skills","2A1","Basic Skills (Content)","2015","2015",0.314,,
"GRC","Greece","SK","Skills","2A2A","Critical Thinking","2015","2015",0.316,,
"GRC","Greece","SK","Skills","2A2B","Active Learning","2015","2015",0.243,,
"GRC","Greece","SK","Skills","2A2C","Learning Strategies","2015","2015",0.169,,
"GRC","Greece","SK","Skills","2A2D","Monitoring","2015","2015",0.213,,
"GRC","Greece","SK","Skills","2A2","Basic Skills (Process)","2015","2015",0.236,,
"GRC","Greece","SK","Skills","2B1A","Social Perceptiveness","2015","2015",0.285,,
"GRC","Greece","SK","Skills","2B1B","Coordination","2015","2015",0.164,,
"GRC","Greece","SK","Skills","2B1C","Persuasion","2015","2015",0.182,,
"GRC","Greece","SK","Skills","2B1D","Negotiation","2015","2015",0.143,,
"GRC","Greece","SK","Skills","2B1E","Instructing","2015","2015",0.205,,
"GRC","Greece","SK","Skills","2B1F","Service Orientation","2015","2015",0.168,,
"GRC","Greece","SK","Skills","2B1","Social Skills","2015","2015",0.191,,
"GRC","Greece","SK","Skills","2B2I","Complex Problem Solving","2015","2015",0.241,,
"GRC","Greece","SK","Skills","2B2","Complex Problem Solving Skills","2015","2015",0.241,,
"GRC","Greece","SK","Skills","2B3A","Operations Analysis","2015","2015",0.129,,
"GRC","Greece","SK","Skills","2B3B","Technology Design","2015","2015",0.021,,
"GRC","Greece","SK","Skills","2B3C","Equipment Selection","2015","2015",-0.082,,
"GRC","Greece","SK","Skills","2B3D","Installation","2015","2015",-0.112,,
"GRC","Greece","SK","Skills","2B3E","Programming","2015","2015",0.047,,
"GRC","Greece","SK","Skills","2B3G","Operation Monitoring","2015","2015",0.036,,
"GRC","Greece","SK","Skills","2B3H","Operation and Control","2015","2015",0.003,,
"GRC","Greece","SK","Skills","2B3J","Equipment Maintenance","2015","2015",-0.091,,
"GRC","Greece","SK","Skills","2B3K","Troubleshooting","2015","2015",-0.075,,
"GRC","Greece","SK","Skills","2B3L","Repairing","2015","2015",-0.091,,
"GRC","Greece","SK","Skills","2B3M","Quality Control Analysis","2015","2015",-0.023,,
"GRC","Greece","SK","Skills","2B3","Technical Skills","2015","2015",-0.021,,
"GRC","Greece","SK","Skills","2B4E","Judgment and Decision Making","2015","2015",0.245,,
"GRC","Greece","SK","Skills","2B4G","Systems Analysis","2015","2015",0.187,,
"GRC","Greece","SK","Skills","2B4H","Systems Evaluation","2015","2015",0.173,,
"GRC","Greece","SK","Skills","2B4","Systems Skills","2015","2015",0.202,,
"GRC","Greece","SK","Skills","2B5A","Time Management","2015","2015",0.166,,
"GRC","Greece","SK","Skills","2B5B","Management of Financial Resources","2015","2015",0.016,,
"GRC","Greece","SK","Skills","2B5C","Management of Material Resources","2015","2015",0.007,,
"GRC","Greece","SK","Skills","2B5D","Management of Personnel Resources","2015","2015",0.149,,
"GRC","Greece","SK","Skills","2B5","Resource Management Skills","2015","2015",0.084,,
"GRC","Greece","KN","Knowledge","2C10","Transportation","2015","2015",-0.057,,
"GRC","Greece","KN","Knowledge","2C1A","Administration and Management","2015","2015",0.238,,
"GRC","Greece","KN","Knowledge","2C1B","Clerical","2015","2015",0.42,,
"GRC","Greece","KN","Knowledge","2C1C","Economics and Accounting","2015","2015",0.137,,
"GRC","Greece","KN","Knowledge","2C1D","Sales and Marketing","2015","2015",-0.013,,
"GRC","Greece","KN","Knowledge","2C1E","Customer and Personal Service","2015","2015",0.246,,
"GRC","Greece","KN","Knowledge","2C1F","Personnel and Human Resources","2015","2015",0.209,,
"GRC","Greece","KN","Knowledge","2C1","Business and Management","2015","2015",0.169,,
"GRC","Greece","KN","Knowledge","2C2A","Production and Processing","2015","2015",-0.075,,
"GRC","Greece","KN","Knowledge","2C2B","Food Production","2015","2015",0.286,,
"GRC","Greece","KN","Knowledge","2C2","Manufacturing and Production","2015","2015",0.105,,
"GRC","Greece","KN","Knowledge","2C3A","Computers and Electronics","2015","2015",0.276,,
"GRC","Greece","KN","Knowledge","2C3B","Engineering, Mechanics and Technology","2015","2015",-0.057,,
"GRC","Greece","KN","Knowledge","2C3C","Design","2015","2015",-0.012,,
"GRC","Greece","KN","Knowledge","2C3D","Building and Construction","2015","2015",-0.22,,
"GRC","Greece","KN","Knowledge","2C3E","Mechanical","2015","2015",-0.284,,
"GRC","Greece","KN","Knowledge","2C3","Engineering and Technology","2015","2015",-0.059,,
"GRC","Greece","KN","Knowledge","2C4A","Mathematics Knowledge","2015","2015",0.081,,
"GRC","Greece","KN","Knowledge","2C4B","Physics","2015","2015",0.016,,
"GRC","Greece","KN","Knowledge","2C4C","Chemistry","2015","2015",0.257,,
"GRC","Greece","KN","Knowledge","2C4D","Biology","2015","2015",0.35,,
"GRC","Greece","KN","Knowledge","2C4E","Psychology","2015","2015",0.381,,
"GRC","Greece","KN","Knowledge","2C4F","Sociology and Anthropology","2015","2015",0.259,,
"GRC","Greece","KN","Knowledge","2C4G","Geography","2015","2015",0.176,,
"GRC","Greece","KN","Knowledge","2C4","Mathematics and Science","2015","2015",0.217,,
"GRC","Greece","KN","Knowledge","2C5A","Medicine and Dentistry","2015","2015",0.305,,
"GRC","Greece","KN","Knowledge","2C5B","Therapy and Counselling","2015","2015",0.291,,
"GRC","Greece","KN","Knowledge","2C5","Health Services","2015","2015",0.298,,
"GRC","Greece","KN","Knowledge","2C6","Education and Training","2015","2015",0.312,,
"GRC","Greece","KN","Knowledge","2C7C","Fine Arts","2015","2015",0.07,,
"GRC","Greece","KN","Knowledge","2C7D","History and Archaeology","2015","2015",0.089,,
"GRC","Greece","KN","Knowledge","2C7E","Philosophy and Theology","2015","2015",0.175,,
"GRC","Greece","KN","Knowledge","2C7","Arts and Humanities","2015","2015",0.111,,
"GRC","Greece","KN","Knowledge","2C8A","Public Safety and Security","2015","2015",-0.017,,
"GRC","Greece","KN","Knowledge","2C8B","Law and Government","2015","2015",0.237,,
