"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","MEN","Men","TP","Total","2009","2009","USD","US Dollar","0","Units",,,24.9769020080566,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","MEN","Men","TP","Total","2010","2010","USD","US Dollar","0","Units",,,24.6929798126221,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","MEN","Men","TP","Total","2011","2011","USD","US Dollar","0","Units",,,24.4495162963867,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","MEN","Men","TP","Total","2012","2012","USD","US Dollar","0","Units",,,24.9323348999023,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","MEN","Men","TP","Total","2013","2013","USD","US Dollar","0","Units",,,25.6087913513184,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","MEN","Men","TP","Total","2014","2014","USD","US Dollar","0","Units",,,25.7579784393311,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","MEN","Men","TP","Total","2015","2015","USD","US Dollar","0","Units",,,26.2979049682617,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,15.7213544845581,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,15.5225038528442,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,15.1672487258911,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,14.3422994613648,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,14.4596281051636,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,14.935133934021,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,14.1255540847778,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,14.7883911132812,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,15.5452079772949,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,15.4575252532959,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,15.8726758956909,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,22.2280807495117,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,22.6112537384033,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,22.7889442443848,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,23.6182460784912,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,23.9575099945068,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,23.9090480804443,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,24.3267002105713,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,24.0965957641602,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,24.5277156829834,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,24.7822189331055,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,25.2446212768555,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,23.553165435791,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,24.2687129974365,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,24.9746208190918,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,26.5053901672363,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,28.4985980987549,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,27.9222621917725,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,27.3286876678467,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,28.0420017242432,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,27.9744510650635,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,28.552661895752,,
"AUT","Austria","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,28.9388484954834,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,1.45468962192535,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.40405225753784,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,1.84673345088959,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,1.51199114322662,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,1.49462246894836,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,1.73283910751343,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,1.89003646373749,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,1.95044672489166,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.05550360679626,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,2.29578733444214,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2007","2007","PC","Percentage","0","Units",,,1.28323066234589,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.23421847820282,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2009","2009","PC","Percentage","0","Units",,,1.59152984619141,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,1.28346705436706,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2011","2011","PC","Percentage","0","Units",,,1.4314786195755,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2012","2012","PC","Percentage","0","Units",,,1.47496438026428,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2013","2013","PC","Percentage","0","Units",,,1.54788684844971,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2014","2014","PC","Percentage","0","Units",,,1.66355574131012,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,1.57171630859375,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","WOMEN","Women","TP","Total","2016","2016","PC","Percentage","0","Units",,,1.81233310699463,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2007","2007","PC","Percentage","0","Units",,,1.6048846244812,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.57205593585968,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2009","2009","PC","Percentage","0","Units",,,2.12014651298523,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,1.75839233398438,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2011","2011","PC","Percentage","0","Units",,,1.55886006355286,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2012","2012","PC","Percentage","0","Units",,,2.0014808177948,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2013","2013","PC","Percentage","0","Units",,,2.2455484867096,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2014","2014","PC","Percentage","0","Units",,,2.25773763656616,,
"AUT","Austria","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.58094549179077,,
