"REGION","Region","TYPE","Type","SKILLS","Skills","TIME","Time","Value","Flag Codes","Flags"
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C4F","Sociology and Anthropology","2015","2015",0.11,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C4G","Geography","2015","2015",0.116,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C4","Mathematics and Science","2015","2015",0.124,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C5A","Medicine and Dentistry","2015","2015",-0.035,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C5B","Therapy and Counselling","2015","2015",0.083,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C5","Health Services","2015","2015",0.024,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C6","Education and Training","2015","2015",0.203,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C7C","Fine Arts","2015","2015",0.051,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C7D","History and Archaeology","2015","2015",0.06,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C7E","Philosophy and Theology","2015","2015",0.055,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C7","Arts and Humanities","2015","2015",0.056,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C8A","Public Safety and Security","2015","2015",-0.109,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C8B","Law and Government","2015","2015",0.09,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C8","Law and Public Safety","2015","2015",-0.01,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C9A","Telecommunications","2015","2015",0.129,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C9B","Communications and Media","2015","2015",0.128,,
"ITD5","ITD5: Emilia-Romagna","KN","Knowledge","2C9","Communications","2015","2015",0.128,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1A1","Oral Comprehension","2015","2015",0.424,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1A2","Written Comprehension","2015","2015",0.622,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1A3","Oral Expression","2015","2015",0.473,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1A4","Written Expression","2015","2015",0.66,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1A","Verbal Abilities","2015","2015",0.545,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B1","Fluency of Ideas","2015","2015",0.42,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B2","Originality","2015","2015",0.421,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B3","Problem Sensitivity","2015","2015",0.38,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B4","Deductive Reasoning","2015","2015",0.468,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B5","Inductive Reasoning","2015","2015",0.452,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B6","Information Ordering","2015","2015",0.316,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B7","Category Flexibility","2015","2015",0.299,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1B","Reasoning Abilities","2015","2015",0.394,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1C1","Mathematical Reasoning","2015","2015",0.357,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1C2","Number Facility","2015","2015",0.259,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1C","Quantitative Abilities","2015","2015",0.308,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1D1","Memorization","2015","2015",0.241,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1D","Memory","2015","2015",0.241,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1E1","Speed of Closure","2015","2015",0.225,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1E2","Flexibility of Closure","2015","2015",0.252,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1E3","Perceptual Speed","2015","2015",0.151,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1E","Perceptual Abilities","2015","2015",0.21,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1F1","Spatial Orientation","2015","2015",-0.071,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1F2","Visualization","2015","2015",0.125,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1F","Spatial Abilities","2015","2015",0.027,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1G1","Selective Attention","2015","2015",0.134,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1G2","Time Sharing","2015","2015",0.081,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1G","Attentiveness","2015","2015",0.108,,
"ITE1","ITE1: Toscana","AB","Abilities","1A1","Cognitive Abilities","2015","2015",0.319,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2A1","Arm-Hand Steadiness","2015","2015",-0.298,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2A2","Manual Dexterity","2015","2015",-0.34,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2A3","Finger Dexterity","2015","2015",-0.069,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2A","Fine Manipulative Abilities","2015","2015",-0.236,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2B1","Control Precision","2015","2015",-0.218,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2B2","Multilimb Coordination","2015","2015",-0.369,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2B3","Response Orientation","2015","2015",-0.109,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2B4","Rate Control","2015","2015",-0.103,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2B","Control Movement Abilities","2015","2015",-0.2,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2C1","Reaction Time","2015","2015",-0.127,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2C2","Wrist-Finger Speed","2015","2015",-0.065,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2C3","Speed of Limb Movement","2015","2015",-0.225,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2C","Reaction Time and Speed Abilities","2015","2015",-0.139,,
"ITE1","ITE1: Toscana","AB","Abilities","1A2","Psychomotor Abilities","2015","2015",-0.192,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3A1","Static Strength","2015","2015",-0.485,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3A2","Explosive Strength","2015","2015",-0.042,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3A3","Dynamic Strength","2015","2015",-0.304,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3A4","Trunk Strength","2015","2015",-0.506,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3A","Physical Strength","2015","2015",-0.334,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3B1","Stamina","2015","2015",-0.382,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3B","Endurance","2015","2015",-0.382,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3C1","Extent Flexibility","2015","2015",-0.528,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3C2","Dynamic Flexibility","2015","2015",-0.037,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3C3","Gross Body Coordination","2015","2015",-0.336,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3C4","Gross Body Equilibrium","2015","2015",-0.25,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3C","Flexibility, Balance and Coordination","2015","2015",-0.288,,
"ITE1","ITE1: Toscana","AB","Abilities","1A3","Strength and Flexibility","2015","2015",-0.319,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A1","Near Vision","2015","2015",0.263,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A2","Far Vision","2015","2015",0.107,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A3","Visual Color Discrimination","2015","2015",0.011,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A4","Night Vision","2015","2015",-0.038,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A5","Peripheral Vision","2015","2015",-0.044,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A6","Depth Perception","2015","2015",-0.124,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A7","Glare Sensitivity","2015","2015",-0.074,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4A","Visual Abilities","2015","2015",0.014,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4B1","Hearing Sensitivity","2015","2015",0.021,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4B2","Auditory Attention","2015","2015",0.016,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4B3","Sound Localization","2015","2015",-0.026,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4B4","Speech Recognition","2015","2015",0.256,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4B5","Speech Clarity","2015","2015",0.335,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4B","Auditory and Speech Abilities","2015","2015",0.12,,
"ITE1","ITE1: Toscana","AB","Abilities","1A4","Sensory Abilities","2015","2015",0.059,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C1A","Achievement/Effort","2015","2015",0.262,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C1B","Persistence","2015","2015",0.401,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C1C","Initiative","2015","2015",0.293,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C1","Achievement Orientation","2015","2015",0.319,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C2B","Leadership","2015","2015",0.25,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C2","Social Influence","2015","2015",0.25,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C3A","Cooperation","2015","2015",0.133,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C3B","Concern for Others","2015","2015",0.063,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C3C","Social Orientation","2015","2015",0.015,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C3","Interpersonal Orientation","2015","2015",0.07,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C4A","Self Control","2015","2015",0.022,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C4B","Stress Tolerance","2015","2015",0.143,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C4C","Adaptability/Flexibility","2015","2015",0.244,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C4","Adjustment","2015","2015",0.137,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C5A","Dependability","2015","2015",0.146,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C5B","Attention to Detail","2015","2015",0.178,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C5C","Integrity","2015","2015",0.253,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C5","Conscientiousness","2015","2015",0.192,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C6","Independence","2015","2015",0.181,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C7A","Innovation","2015","2015",0.326,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C7B","Analytical Thinking","2015","2015",0.567,,
"ITE1","ITE1: Toscana","WS","Workstyles","1C7","Practical Intelligence","2015","2015",0.447,,
"ITE1","ITE1: Toscana","SK","Skills","2A1A","Reading Comprehension","2015","2015",0.664,,
"ITE1","ITE1: Toscana","SK","Skills","2A1B","Active Listening","2015","2015",0.468,,
"ITE1","ITE1: Toscana","SK","Skills","2A1C","Writing","2015","2015",0.647,,
"ITE1","ITE1: Toscana","SK","Skills","2A1D","Speaking","2015","2015",0.513,,
"ITE1","ITE1: Toscana","SK","Skills","2A1E","Mathematics Skills","2015","2015",0.333,,
"ITE1","ITE1: Toscana","SK","Skills","2A1F","Science","2015","2015",0.369,,
"ITE1","ITE1: Toscana","SK","Skills","2A1","Basic Skills (Content)","2015","2015",0.499,,
"ITE1","ITE1: Toscana","SK","Skills","2A2A","Critical Thinking","2015","2015",0.471,,
"ITE1","ITE1: Toscana","SK","Skills","2A2B","Active Learning","2015","2015",0.499,,
"ITE1","ITE1: Toscana","SK","Skills","2A2C","Learning Strategies","2015","2015",0.475,,
"ITE1","ITE1: Toscana","SK","Skills","2A2D","Monitoring","2015","2015",0.354,,
"ITE1","ITE1: Toscana","SK","Skills","2A2","Basic Skills (Process)","2015","2015",0.45,,
"ITE1","ITE1: Toscana","SK","Skills","2B1A","Social Perceptiveness","2015","2015",0.316,,
"ITE1","ITE1: Toscana","SK","Skills","2B1B","Coordination","2015","2015",0.176,,
"ITE1","ITE1: Toscana","SK","Skills","2B1C","Persuasion","2015","2015",0.25,,
"ITE1","ITE1: Toscana","SK","Skills","2B1D","Negotiation","2015","2015",0.236,,
"ITE1","ITE1: Toscana","SK","Skills","2B1E","Instructing","2015","2015",0.392,,
"ITE1","ITE1: Toscana","SK","Skills","2B1F","Service Orientation","2015","2015",0.124,,
"ITE1","ITE1: Toscana","SK","Skills","2B1","Social Skills","2015","2015",0.249,,
"ITE1","ITE1: Toscana","SK","Skills","2B2I","Complex Problem Solving","2015","2015",0.412,,
"ITE1","ITE1: Toscana","SK","Skills","2B2","Complex Problem Solving Skills","2015","2015",0.412,,
"ITE1","ITE1: Toscana","SK","Skills","2B3A","Operations Analysis","2015","2015",0.38,,
"ITE1","ITE1: Toscana","SK","Skills","2B3B","Technology Design","2015","2015",0.137,,
"ITE1","ITE1: Toscana","SK","Skills","2B3C","Equipment Selection","2015","2015",-0.013,,
"ITE1","ITE1: Toscana","SK","Skills","2B3D","Installation","2015","2015",-0.004,,
"ITE1","ITE1: Toscana","SK","Skills","2B3E","Programming","2015","2015",0.169,,
"ITE1","ITE1: Toscana","SK","Skills","2B3G","Operation Monitoring","2015","2015",-0.014,,
"ITE1","ITE1: Toscana","SK","Skills","2B3H","Operation and Control","2015","2015",-0.129,,
"ITE1","ITE1: Toscana","SK","Skills","2B3J","Equipment Maintenance","2015","2015",-0.064,,
"ITE1","ITE1: Toscana","SK","Skills","2B3K","Troubleshooting","2015","2015",-0.034,,
"ITE1","ITE1: Toscana","SK","Skills","2B3L","Repairing","2015","2015",-0.039,,
"ITE1","ITE1: Toscana","SK","Skills","2B3M","Quality Control Analysis","2015","2015",0.064,,
"ITE1","ITE1: Toscana","SK","Skills","2B3","Technical Skills","2015","2015",0.041,,
"ITE1","ITE1: Toscana","SK","Skills","2B4E","Judgment and Decision Making","2015","2015",0.461,,
"ITE1","ITE1: Toscana","SK","Skills","2B4G","Systems Analysis","2015","2015",0.426,,
"ITE1","ITE1: Toscana","SK","Skills","2B4H","Systems Evaluation","2015","2015",0.448,,
"ITE1","ITE1: Toscana","SK","Skills","2B4","Systems Skills","2015","2015",0.445,,
"ITE1","ITE1: Toscana","SK","Skills","2B5A","Time Management","2015","2015",0.296,,
"ITE1","ITE1: Toscana","SK","Skills","2B5B","Management of Financial Resources","2015","2015",0.108,,
"ITE1","ITE1: Toscana","SK","Skills","2B5C","Management of Material Resources","2015","2015",0.112,,
"ITE1","ITE1: Toscana","SK","Skills","2B5D","Management of Personnel Resources","2015","2015",0.232,,
"ITE1","ITE1: Toscana","SK","Skills","2B5","Resource Management Skills","2015","2015",0.187,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C10","Transportation","2015","2015",-0.053,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C1A","Administration and Management","2015","2015",0.169,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C1B","Clerical","2015","2015",0.513,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C1C","Economics and Accounting","2015","2015",0.137,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C1D","Sales and Marketing","2015","2015",-0.014,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C1E","Customer and Personal Service","2015","2015",-0.006,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C1F","Personnel and Human Resources","2015","2015",0.129,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C1","Business and Management","2015","2015",0.125,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C2A","Production and Processing","2015","2015",0.019,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C2B","Food Production","2015","2015",-0.066,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C2","Manufacturing and Production","2015","2015",-0.023,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C3A","Computers and Electronics","2015","2015",0.614,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C3B","Engineering, Mechanics and Technology","2015","2015",0.274,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C3C","Design","2015","2015",0.185,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C3D","Building and Construction","2015","2015",-0.239,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C3E","Mechanical","2015","2015",-0.07,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C3","Engineering and Technology","2015","2015",0.153,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4A","Mathematics Knowledge","2015","2015",0.364,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4B","Physics","2015","2015",0.157,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4C","Chemistry","2015","2015",0.022,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4D","Biology","2015","2015",0.2,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4E","Psychology","2015","2015",0.337,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4F","Sociology and Anthropology","2015","2015",0.314,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4G","Geography","2015","2015",0.239,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C4","Mathematics and Science","2015","2015",0.233,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C5A","Medicine and Dentistry","2015","2015",0.128,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C5B","Therapy and Counselling","2015","2015",0.285,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C5","Health Services","2015","2015",0.207,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C6","Education and Training","2015","2015",0.44,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C7C","Fine Arts","2015","2015",0.157,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C7D","History and Archaeology","2015","2015",0.194,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C7E","Philosophy and Theology","2015","2015",0.217,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C7","Arts and Humanities","2015","2015",0.189,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C8A","Public Safety and Security","2015","2015",-0.112,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C8B","Law and Government","2015","2015",0.278,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C8","Law and Public Safety","2015","2015",0.083,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C9A","Telecommunications","2015","2015",0.097,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C9B","Communications and Media","2015","2015",0.245,,
"ITE1","ITE1: Toscana","KN","Knowledge","2C9","Communications","2015","2015",0.171,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1A1","Oral Comprehension","2015","2015",0.307,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1A2","Written Comprehension","2015","2015",0.305,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1A3","Oral Expression","2015","2015",0.373,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1A4","Written Expression","2015","2015",0.37,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1A","Verbal Abilities","2015","2015",0.339,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B1","Fluency of Ideas","2015","2015",0.194,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B2","Originality","2015","2015",0.192,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B3","Problem Sensitivity","2015","2015",0.217,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B4","Deductive Reasoning","2015","2015",0.22,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B5","Inductive Reasoning","2015","2015",0.211,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B6","Information Ordering","2015","2015",0.134,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B7","Category Flexibility","2015","2015",0.095,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1B","Reasoning Abilities","2015","2015",0.18,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1C1","Mathematical Reasoning","2015","2015",0.116,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1C2","Number Facility","2015","2015",0.106,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1C","Quantitative Abilities","2015","2015",0.111,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1D1","Memorization","2015","2015",0.181,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1D","Memory","2015","2015",0.181,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1E1","Speed of Closure","2015","2015",0.121,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1E2","Flexibility of Closure","2015","2015",0.102,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1E3","Perceptual Speed","2015","2015",0.032,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1E","Perceptual Abilities","2015","2015",0.085,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1F1","Spatial Orientation","2015","2015",-0.058,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1F2","Visualization","2015","2015",-0.095,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1F","Spatial Abilities","2015","2015",-0.077,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1G1","Selective Attention","2015","2015",0.091,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1G2","Time Sharing","2015","2015",0.108,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1G","Attentiveness","2015","2015",0.099,,
"ITE2","ITE2: Umbria","AB","Abilities","1A1","Cognitive Abilities","2015","2015",0.158,,
"ITE2","ITE2: Umbria","AB","Abilities","1A2A1","Arm-Hand Steadiness","2015","2015",-0.221,,
"ITE2","ITE2: Umbria","AB","Abilities","1A2A2","Manual Dexterity","2015","2015",-0.264,,
"ITE2","ITE2: Umbria","AB","Abilities","1A2A3","Finger Dexterity","2015","2015",-0.091,,
"ITE2","ITE2: Umbria","AB","Abilities","1A2A","Fine Manipulative Abilities","2015","2015",-0.192,,
