"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"FIN","Finland","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.09,,
"FIN","Finland","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.07,,
"FIN","Finland","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.06,,
"FIN","Finland","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.07,,
"FIN","Finland","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.07,,
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"FIN","Finland","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.02,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"FIN","Finland","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.01,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.08,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.07,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.07,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.07,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.07,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.07,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.08,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.08,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.09,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.09,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.09,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.1,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.11,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.11,,
"FIN","Finland","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.11,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1.38,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",1.29,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1.14,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.92,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.83,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.29,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",1.3,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",1.15,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",1.21,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",1.46,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",1.63,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",1.72,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",1.61,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",1.37,,
"FIN","Finland","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",1.07,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.85,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.81,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.73,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.6,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.54,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.91,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.92,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.8,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.77,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.92,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",1.02,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",1.05,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.95,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.78,,
"FIN","Finland","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.58,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.53,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.48,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.41,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.32,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.29,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.38,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.38,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.35,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.44,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.54,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.61,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.67,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.66,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.6,,
"FIN","Finland","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.5,,
"FIN","Finland","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"FIN","Finland","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"FIN","Finland","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"FIN","Finland","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"FIN","Finland","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
