"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"CZE","Czech Republic","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2004","2004",7065.475,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2005","2005",7194.354,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2006","2006",7491.094,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2007","2007",7211.78762,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2008","2008",7265.225,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2009","2009",15921.756,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2010","2010",13850.523,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2011","2011",10738.291,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2012","2012",9211.548,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2013","2013",10007.96002,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2014","2014",9671.490063,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2015","2015",8532.869457,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2016","2016",8473.654083,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2017","2017",8020.863015,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2018","2018",7799.990803,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.23,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.22,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.21,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.19,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.18,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.4,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.35,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.26,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.23,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.24,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.22,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.18,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.18,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.16,,
"CZE","Czech Republic","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.14,,
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2004","2004",14167.64243,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2005","2005",14679.53009,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2006","2006",15859.506,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2007","2007",16351.84328,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2008","2008",16102.548,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2009","2009",26637.538,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2010","2010",26422.342,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2011","2011",21242.667,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2012","2012",19228.979,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2013","2013",22129.36681,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2014","2014",25321.46904,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2015","2015",28135.84654,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2016","2016",25644.1597,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2017","2017",23707.88654,,
"CZE","Czech Republic","100","Total","EXP","Public expenditure, national currency units","A","Annual","2018","2018",24631.94461,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.46,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.45,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.45,,
