"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2877.375,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2878.375,"B","Break"
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2853.65,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2876.65,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2935.525,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2945.45,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2977.35,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2016","2016","PER","Persons","3","Thousands",,,3033.4,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2017","2017","PER","Persons","3","Thousands",,,3088.425,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2018","2018","PER","Persons","3","Thousands",,,3160.475,,
"CZE","Czech Republic","YGTT11L1_ST","Employment in services","A","Annual","2019","2019","PER","Persons","3","Thousands",,,3186.375,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2005","2005","PC","Percentage","0","Units",,,56.62439,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2006","2006","PC","Percentage","0","Units",,,56.34544,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2007","2007","PC","Percentage","0","Units",,,56.26828,"B","Break"
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2008","2008","PC","Percentage","0","Units",,,56.30135,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2009","2009","PC","Percentage","0","Units",,,58.31404,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2010","2010","PC","Percentage","0","Units",,,58.91971,"B","Break"
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2011","2011","PC","Percentage","0","Units",,,58.56404,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2012","2012","PC","Percentage","0","Units",,,58.8275,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2013","2013","PC","Percentage","0","Units",,,59.45879,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2014","2014","PC","Percentage","0","Units",,,59.21306,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2015","2015","PC","Percentage","0","Units",,,59.05214,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2016","2016","PC","Percentage","0","Units",,,59.03193,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2017","2017","PC","Percentage","0","Units",,,59.14682,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2018","2018","PC","Percentage","0","Units",,,59.70173,,
"CZE","Czech Republic","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2019","2019","PC","Percentage","0","Units",,,60.08514,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2005","2005","PER","Persons","3","Thousands",,,410.15,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2006","2006","PER","Persons","3","Thousands",,,371.675,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2007","2007","PER","Persons","3","Thousands",,,276.575,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2008","2008","PER","Persons","3","Thousands",,,229.8,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2009","2009","PER","Persons","3","Thousands",,,352.175,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2010","2010","PER","Persons","3","Thousands",,,383.5,"B","Break"
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2011","2011","PER","Persons","3","Thousands",,,350.525,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2012","2012","PER","Persons","3","Thousands",,,366.825,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2013","2013","PER","Persons","3","Thousands",,,368.925,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2014","2014","PER","Persons","3","Thousands",,,323.6,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2015","2015","PER","Persons","3","Thousands",,,267.925,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2016","2016","PER","Persons","3","Thousands",,,211.375,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2017","2017","PER","Persons","3","Thousands",,,155.375,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2018","2018","PER","Persons","3","Thousands",,,121.475,,
"CZE","Czech Republic","YGTT06L1_ST","Unemployment","A","Annual","2019","2019","PER","Persons","3","Thousands",,,109,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.928005,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.148034,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.321516,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.392356,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2009","2009","PC","Percentage","0","Units",,,6.658732,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2010","2010","PC","Percentage","0","Units",,,7.279707,"B","Break"
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.711369,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.977849,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.953799,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.109115,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.046221,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.952049,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.890817,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.243518,,
"CZE","Czech Republic","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.013895,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2005","2005","PER","Persons","3","Thousands",,,2892.075,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2919.125,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2007","2007","PER","Persons","3","Thousands",,,2914.45,"B","Break"
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2913.475,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2905.1,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2884.85,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2883.575,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2868.5,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2846.45,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2862.125,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2890.475,"B","Break"
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2016","2016","PER","Persons","3","Thousands",,,2936.075,"B","Break"
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2961.25,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2985.475,,
"DNK","Denmark","YGTT07L1_ST","Labour force","A","Annual","2019","2019","PER","Persons","3","Thousands",,,3029.675,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1354.1,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1371.55,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1369.2,"B","Break"
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1363.725,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1367.675,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1358.675,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1361.1,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1358.95,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1354.55,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1350.85,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1354.15,"B","Break"
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1386.375,"B","Break"
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1397.625,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1405.175,,
"DNK","Denmark","YGFE07L1_ST","Labour force females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1423.825,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1537.95,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1547.575,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1545.25,"B","Break"
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1549.775,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1537.475,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1526.2,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1522.45,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1509.575,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1491.9,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1511.25,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1536.325,"B","Break"
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1549.65,"B","Break"
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1563.625,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1580.3,,
"DNK","Denmark","YGMA07L1_ST","Labour force males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1605.85,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2005","2005","PER","Persons","3","Thousands",,,2732,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2787,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2007","2007","PER","Persons","3","Thousands",,,2803.7,"B","Break"
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2806.225,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2718.925,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2661.4,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2659.525,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2644.825,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2636.3,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2663.9,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2709.025,"B","Break"
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2016","2016","PER","Persons","3","Thousands",,,2760.225,"B","Break"
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2788.525,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2832.275,,
"DNK","Denmark","YGTT08L1_ST","Employment","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2877.65,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1277,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1305,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1311.7,"B","Break"
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1308.175,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1290.125,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1266.8,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1257.375,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1253.05,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1250.625,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1254.4,,
"DNK","Denmark","YGFE08L1_ST","Employment females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1265.775,"B","Break"
